"class_id","lecture_id","class_type","section","course_id","title","major","major_code","term","days","start_time","end_time","location","instructor","url"
"413018201","413018200","DIS","1A","AF AMER 6","Trends in Black Intellectual Thought","African American Studies","AF AMER","17W","Wednesday","8am","8:50am","Bunche Hall Room 2156","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0006&class_id=413018201&class_no=%20001"
"413018202","413018200","DIS","1B","AF AMER 6","Trends in Black Intellectual Thought","African American Studies","AF AMER","17W","Monday","3pm","3:50pm","Haines Hall Room A28","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0006&class_id=413018202&class_no=%20001"
"413018203","413018200","DIS","1C","AF AMER 6","Trends in Black Intellectual Thought","African American Studies","AF AMER","17W","Monday","4pm","4:50pm","Haines Hall Room 122","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0006&class_id=413018203&class_no=%20001"
"413018204","413018200","DIS","1D","AF AMER 6","Trends in Black Intellectual Thought","African American Studies","AF AMER","17W","Wednesday","3pm","3:50pm","Slichter Hall Room 2834","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0006&class_id=413018204&class_no=%20001"
"413018205","413018200","DIS","1E","AF AMER 6","Trends in Black Intellectual Thought","African American Studies","AF AMER","17W","Friday","11am","11:50am","Humanities Building Room A48","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0006&class_id=413018205&class_no=%20001"
"413018206","413018200","DIS","1F","AF AMER 6","Trends in Black Intellectual Thought","African American Studies","AF AMER","17W","Friday","9am","9:50am","Haines Hall Room 110","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0006&class_id=413018206&class_no=%20001"
"413361201","413361200","DIS","1A","AF AMER M110B","African American Musical Heritage","African American Studies","AF AMER","17W","Thursday","11am","11:50am","Schoenberg Music Building Room 1344","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0110B+M&class_id=413361201&class_no=%20001"
"413361202","413361200","DIS","1B","AF AMER M110B","African American Musical Heritage","African American Studies","AF AMER","17W","Thursday","12pm","12:50pm","Schoenberg Music Building Room 1344","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0110B+M&class_id=413361202&class_no=%20001"
"413361203","413361200","DIS","1C","AF AMER M110B","African American Musical Heritage","African American Studies","AF AMER","17W","Tuesday","11am","11:50am","Schoenberg Music Building Room 1344","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0110B+M&class_id=413361203&class_no=%20001"
"413361204","413361200","DIS","1D","AF AMER M110B","African American Musical Heritage","African American Studies","AF AMER","17W","Tuesday","12pm","12:50pm","Schoenberg Music Building Room 1344","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0110B+M&class_id=413361204&class_no=%20001"
"413386201","413386200","DIS","1A","AF AMER M114C","African American Political Thought","African American Studies","AF AMER","17W","Wednesday","11am","11:50am","Mathematical Sciences Room 3915H","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0114C+M&class_id=413386201&class_no=%20001"
"413386202","413386200","DIS","1B","AF AMER M114C","African American Political Thought","African American Studies","AF AMER","17W","Wednesday","4pm","4:50pm","Public Affairs Building Room 2242","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0114C+M&class_id=413386202&class_no=%20001"
"413386203","413386200","DIS","1C","AF AMER M114C","African American Political Thought","African American Studies","AF AMER","17W","Wednesday","4pm","4:50pm","Mathematical Sciences Room 5225","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0114C+M&class_id=413386203&class_no=%20001"
"413386204","413386200","DIS","1D","AF AMER M114C","African American Political Thought","African American Studies","AF AMER","17W","Wednesday","5pm","5:50pm","Public Affairs Building Room 2242","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0114C+M&class_id=413386204&class_no=%20001"
"413386205","413386200","DIS","1E","AF AMER M114C","African American Political Thought","African American Studies","AF AMER","17W","Wednesday","5pm","5:50pm","Mathematical Sciences Room 5225","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0114C+M&class_id=413386205&class_no=%20001"
"413386206","413386200","DIS","1F","AF AMER M114C","African American Political Thought","African American Studies","AF AMER","17W","Wednesday","6pm","6:50pm","Public Affairs Building Room 2242","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AF+AMER&crs_catlg_no=0114C+M&class_id=413386206&class_no=%20001"
"105030201","105030200","DIS","1A","AM IND M10","Introduction to American Indian Studies","American Indian Studies","AM IND","17W","Friday","9am","9:50am","Haines Hall Room A78","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AM+IND&crs_catlg_no=0010++M&class_id=105030201&class_no=%20001"
"105030202","105030200","DIS","1B","AM IND M10","Introduction to American Indian Studies","American Indian Studies","AM IND","17W","Friday","10am","10:50am","Rolfe Hall Room 3115","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AM+IND&crs_catlg_no=0010++M&class_id=105030202&class_no=%20001"
"105030203","105030200","DIS","1C","AM IND M10","Introduction to American Indian Studies","American Indian Studies","AM IND","17W","Friday","10am","10:50am","Rolfe Hall Room 3120","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AM+IND&crs_catlg_no=0010++M&class_id=105030203&class_no=%20001"
"105030204","105030200","DIS","1D","AM IND M10","Introduction to American Indian Studies","American Indian Studies","AM IND","17W","Friday","11am","11:50am","Royce Hall Room 166","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AM+IND&crs_catlg_no=0010++M&class_id=105030204&class_no=%20001"
"105030205","105030200","DIS","1E","AM IND M10","Introduction to American Indian Studies","American Indian Studies","AM IND","17W","Friday","11am","11:50am","Rolfe Hall Room 3115","Stewart, K.","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AM+IND&crs_catlg_no=0010++M&class_id=105030205&class_no=%20001"
"105030206","105030200","DIS","1F","AM IND M10","Introduction to American Indian Studies","American Indian Studies","AM IND","17W","Friday","12pm","12:50pm","Rolfe Hall Room 3115","Stewart, K.","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AM+IND&crs_catlg_no=0010++M&class_id=105030206&class_no=%20001"
"105030207","105030200","DIS","1G","AM IND M10","Introduction to American Indian Studies","American Indian Studies","AM IND","17W","Wednesday","5pm","5:50pm","Royce Hall Room 166","Baker, M.","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AM+IND&crs_catlg_no=0010++M&class_id=105030207&class_no=%20001"
"105030208","105030200","DIS","1H","AM IND M10","Introduction to American Indian Studies","American Indian Studies","AM IND","17W","Wednesday","6pm","6:50pm","Royce Hall Room 166","Baker, M.","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AM+IND&crs_catlg_no=0010++M&class_id=105030208&class_no=%20001"
"286031201","286031200","DIS","1A","AN N EA 10W","Jerusalem: Holy City","Ancient Near East","AN N EA","17W","Wednesday","2pm","2:50pm","Public Affairs Building Room 1222","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0010W&class_id=286031201&class_no=%20001"
"286031202","286031200","DIS","1B","AN N EA 10W","Jerusalem: Holy City","Ancient Near East","AN N EA","17W","Wednesday","2pm","2:50pm","Bunche Hall Room 3211","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0010W&class_id=286031202&class_no=%20001"
"286031203","286031200","DIS","1C","AN N EA 10W","Jerusalem: Holy City","Ancient Near East","AN N EA","17W","Wednesday","3pm","3:50pm","Bunche Hall Room 3211","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0010W&class_id=286031203&class_no=%20001"
"286031204","286031200","DIS","1D","AN N EA 10W","Jerusalem: Holy City","Ancient Near East","AN N EA","17W","Friday","10am","10:50am","Dodd Hall Room 161","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0010W&class_id=286031204&class_no=%20001"
"286031205","286031200","DIS","1E","AN N EA 10W","Jerusalem: Holy City","Ancient Near East","AN N EA","17W","Friday","11am","11:50am","Haines Hall Room 122","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0010W&class_id=286031205&class_no=%20001"
"286031206","286031200","DIS","1F","AN N EA 10W","Jerusalem: Holy City","Ancient Near East","AN N EA","17W","Friday","12pm","12:50pm","Bunche Hall Room 2168","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0010W&class_id=286031206&class_no=%20001"
"286031207","286031200","DIS","1G","AN N EA 10W","Jerusalem: Holy City","Ancient Near East","AN N EA","17W","Friday","1pm","1:50pm","Humanities Building Room A48","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0010W&class_id=286031207&class_no=%20001"
"286031208","286031200","DIS","1H","AN N EA 10W","Jerusalem: Holy City","Ancient Near East","AN N EA","17W","Friday","2pm","2:50pm","Dodd Hall Room 154","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0010W&class_id=286031208&class_no=%20001"
"286031209","286031200","DIS","1I","AN N EA 10W","Jerusalem: Holy City","Ancient Near East","AN N EA","17W","Friday","3pm","3:50pm","Bunche Hall Room 1221A","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0010W&class_id=286031209&class_no=%20001"
"286031210","286031200","DIS","1J","AN N EA 10W","Jerusalem: Holy City","Ancient Near East","AN N EA","17W","Friday","4pm","4:50pm","Bunche Hall Room 2156","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0010W&class_id=286031210&class_no=%20001"
"286045201","286045200","DIS","1A","AN N EA 15","Women and Power in Ancient World","Ancient Near East","AN N EA","17W","Wednesday","4pm","4:50pm","Bunche Hall Room 2156","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0015&class_id=286045201&class_no=%20001"
"286045202","286045200","DIS","1B","AN N EA 15","Women and Power in Ancient World","Ancient Near East","AN N EA","17W","Wednesday","4pm","4:50pm","Kaufman Hall Room 101","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0015&class_id=286045202&class_no=%20001"
"286045203","286045200","DIS","1C","AN N EA 15","Women and Power in Ancient World","Ancient Near East","AN N EA","17W","Wednesday","5pm","5:50pm","Kaufman Hall Room 101","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0015&class_id=286045203&class_no=%20001"
"286045204","286045200","DIS","1D","AN N EA 15","Women and Power in Ancient World","Ancient Near East","AN N EA","17W","Friday","5pm","5:50pm","Humanities Building Room A40","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0015&class_id=286045204&class_no=%20001"
"286045205","286045200","DIS","1E","AN N EA 15","Women and Power in Ancient World","Ancient Near East","AN N EA","17W","Friday","10am","10:50am","Kaufman Hall Room 153","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0015&class_id=286045205&class_no=%20001"
"286045206","286045200","DIS","1F","AN N EA 15","Women and Power in Ancient World","Ancient Near East","AN N EA","17W","Friday","11am","11:50am","Kaufman Hall Room 153","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0015&class_id=286045206&class_no=%20001"
"286045207","286045200","DIS","1G","AN N EA 15","Women and Power in Ancient World","Ancient Near East","AN N EA","17W","Friday","12pm","12:50pm","Mathematical Sciences Room 5203","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0015&class_id=286045207&class_no=%20001"
"286045208","286045200","DIS","1H","AN N EA 15","Women and Power in Ancient World","Ancient Near East","AN N EA","17W","Friday","1pm","1:50pm","Kaufman Hall Room 101","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0015&class_id=286045208&class_no=%20001"
"286045209","286045200","DIS","1I","AN N EA 15","Women and Power in Ancient World","Ancient Near East","AN N EA","17W","Friday","2pm","2:50pm","Bunche Hall Room 2178","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0015&class_id=286045209&class_no=%20001"
"286045210","286045200","DIS","1J","AN N EA 15","Women and Power in Ancient World","Ancient Near East","AN N EA","17W","Friday","3pm","3:50pm","Bunche Hall Room 3117","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0015&class_id=286045210&class_no=%20001"
"286045211","286045200","DIS","1K","AN N EA 15","Women and Power in Ancient World","Ancient Near East","AN N EA","17W","Friday","4pm","4:50pm","Bunche Hall Room 3117","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0015&class_id=286045211&class_no=%20001"
"286045212","286045200","DIS","1L","AN N EA 15","Women and Power in Ancient World","Ancient Near East","AN N EA","17W","Friday","5pm","5:50pm","Bunche Hall Room 2156","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0015&class_id=286045212&class_no=%20001"
"286151201","286151200","DIS","1A","AN N EA M50B","Origins of Judaism, Christianity, and Islam","Ancient Near East","AN N EA","17W","Wednesday","1pm","1:50pm","Bunche Hall Room 2156","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0050B+M&class_id=286151201&class_no=%20001"
"286151202","286151200","DIS","1B","AN N EA M50B","Origins of Judaism, Christianity, and Islam","Ancient Near East","AN N EA","17W","Wednesday","1pm","1:50pm","Haines Hall Room 110","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0050B+M&class_id=286151202&class_no=%20001"
"286151203","286151200","DIS","1C","AN N EA M50B","Origins of Judaism, Christianity, and Islam","Ancient Near East","AN N EA","17W","Wednesday","2pm","2:50pm","Bunche Hall Room 2156","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0050B+M&class_id=286151203&class_no=%20001"
"286151204","286151200","DIS","1D","AN N EA M50B","Origins of Judaism, Christianity, and Islam","Ancient Near East","AN N EA","17W","Wednesday","2pm","2:50pm","Bunche Hall Room 3153","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0050B+M&class_id=286151204&class_no=%20001"
"286151205","286151200","DIS","1E","AN N EA M50B","Origins of Judaism, Christianity, and Islam","Ancient Near East","AN N EA","17W","Friday","10am","10:50am","Dodd Hall Room 121","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0050B+M&class_id=286151205&class_no=%20001"
"286151206","286151200","DIS","1F","AN N EA M50B","Origins of Judaism, Christianity, and Islam","Ancient Near East","AN N EA","17W","Friday","11am","11:50am","Dodd Hall Room 161","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0050B+M&class_id=286151206&class_no=%20001"
"286151207","286151200","DIS","1G","AN N EA M50B","Origins of Judaism, Christianity, and Islam","Ancient Near East","AN N EA","17W","Friday","12pm","12:50pm","Public Affairs Building Room 2319","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0050B+M&class_id=286151207&class_no=%20001"
"286151208","286151200","DIS","1H","AN N EA M50B","Origins of Judaism, Christianity, and Islam","Ancient Near East","AN N EA","17W","Friday","1pm","1:50pm","Bunche Hall Room 2156","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0050B+M&class_id=286151208&class_no=%20001"
"286151209","286151200","DIS","1I","AN N EA M50B","Origins of Judaism, Christianity, and Islam","Ancient Near East","AN N EA","17W","Friday","2pm","2:50pm","Bunche Hall Room 2156","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0050B+M&class_id=286151209&class_no=%20001"
"286151210","286151200","DIS","1J","AN N EA M50B","Origins of Judaism, Christianity, and Islam","Ancient Near East","AN N EA","17W","Friday","3pm","3:50pm","Bunche Hall Room 2156","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0050B+M&class_id=286151210&class_no=%20001"
"286319201","286319200","DIS","1A","AN N EA M103B","Ancient Egyptian Civilization","Ancient Near East","AN N EA","17W","Thursday","3pm","3:50pm","Bunche Hall Room 2156","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0103B+M&class_id=286319201&class_no=%20001"
"286319202","286319200","DIS","1B","AN N EA M103B","Ancient Egyptian Civilization","Ancient Near East","AN N EA","17W","Thursday","3pm","3:50pm","Bunche Hall Room 2178","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0103B+M&class_id=286319202&class_no=%20001"
"286319203","286319200","DIS","1C","AN N EA M103B","Ancient Egyptian Civilization","Ancient Near East","AN N EA","17W","Thursday","4pm","4:50pm","Bunche Hall Room 2156","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0103B+M&class_id=286319203&class_no=%20001"
"286319204","286319200","DIS","1D","AN N EA M103B","Ancient Egyptian Civilization","Ancient Near East","AN N EA","17W","Thursday","4pm","4:50pm","Public Affairs Building Room 2250","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0103B+M&class_id=286319204&class_no=%20001"
"286319205","286319200","DIS","1E","AN N EA M103B","Ancient Egyptian Civilization","Ancient Near East","AN N EA","17W","Friday","10am","10:50am","Humanities Building Room 169","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0103B+M&class_id=286319205&class_no=%20001"
"286319206","286319200","DIS","1F","AN N EA M103B","Ancient Egyptian Civilization","Ancient Near East","AN N EA","17W","Friday","11am","11:50am","Bunche Hall Room 3123","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0103B+M&class_id=286319206&class_no=%20001"
"286319207","286319200","DIS","1G","AN N EA M103B","Ancient Egyptian Civilization","Ancient Near East","AN N EA","17W","Friday","12pm","12:50pm","Bunche Hall Room 3170","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0103B+M&class_id=286319207&class_no=%20001"
"286319208","286319200","DIS","1H","AN N EA M103B","Ancient Egyptian Civilization","Ancient Near East","AN N EA","17W","Friday","1pm","1:50pm","Bunche Hall Room 3123","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=AN+N+EA&crs_catlg_no=0103B+M&class_id=286319208&class_no=%20001"
"111103201","111103200","DIS","1A","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Monday","9am","9:50am","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103201&class_no=%20001"
"111103202","111103200","DIS","1B","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Tuesday","9am","9:50am","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103202&class_no=%20001"
"111103203","111103200","DIS","1C","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Tuesday","10am","10:50am","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103203&class_no=%20001"
"111103204","111103200","DIS","1D","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Tuesday","11am","11:50am","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103204&class_no=%20001"
"111103205","111103200","DIS","1E","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Tuesday","12pm","12:50pm","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103205&class_no=%20001"
"111103206","111103200","DIS","1F","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Tuesday","3pm","3:50pm","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103206&class_no=%20001"
"111103208","111103200","DIS","1H","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Wednesday","9am","9:50am","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103208&class_no=%20001"
"111103209","111103200","DIS","1I","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Wednesday","2pm","2:50pm","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103209&class_no=%20001"
"111103210","111103200","DIS","1J","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Wednesday","3pm","3:50pm","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103210&class_no=%20001"
"111103211","111103200","DIS","1K","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Wednesday","4pm","4:50pm","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103211&class_no=%20001"
"111103212","111103200","DIS","1L","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Thursday","2pm","2:50pm","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103212&class_no=%20001"
"111103215","111103200","DIS","1O","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Thursday","3pm","3:50pm","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103215&class_no=%20001"
"111103213","111103197","DIS","1P","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Friday","8am","8:50am","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103213&class_no=%20001"
"111103214","111103197","DIS","1Q","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Friday","9am","9:50am","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103214&class_no=%20001"
"111103216","111103198","DIS","1R","ANTHRO 7","Human Evolution","Anthropology","ANTHRO","17W","Friday","11am","11:50am","Haines Hall Room 350","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0007&class_id=111103216&class_no=%20001"
"111110201","111110200","DIS","1A","ANTHRO 9","Culture and Society","Anthropology","ANTHRO","17W","Tuesday","8am","8:50am","Haines Hall Room 310","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0009&class_id=111110201&class_no=%20001"
"111110202","111110200","DIS","1B","ANTHRO 9","Culture and Society","Anthropology","ANTHRO","17W","Tuesday","9am","9:50am","Haines Hall Room 314","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0009&class_id=111110202&class_no=%20001"
"111110203","111110200","DIS","1C","ANTHRO 9","Culture and Society","Anthropology","ANTHRO","17W","Tuesday","1pm","1:50pm","Haines Hall Room 310","TA","https://sa.ucla.edu/ro/Public/SOC/Results/ClassDetail?term_cd=17W&subj_area_cd=ANTHRO&crs_catlg_no=0009&class_id=111110203&class_no=%20001"
